车牌号id1,车牌号id2,车牌类型1,车牌类型2,号牌种类,识别时间,上传时间,监测点id,进出口类型,车道id,车身颜色,车辆类型,车标,信息卡编码,违法类型,速度,前端id,行驶方向,图片张数,图片id1,图片id2,图片id3,图片id4,图片id5,前牌是否完成,后牌是否完成,前后牌是否一致,置信度,补传标志,方波长度,分区号,视频URL,保留字段,备用字段1,备用字段2,备用字段3
粤R|45cb8cb081f0a3b85e9db5063bf2d54b,,0,0,,2017-05-01 15:27:18,2017-05-01 15:27:29,30606708,0,5,,,,,,-1.00,,,2,20170501152718413060670851_9,20170501152718413060670852_9,,,,1,0,0,94,0,0,1,,Uf,,,
粤S|facd059e1c4a26b158e3fcac13de1120,,0,0,,2017-05-01 15:27:26,2017-05-01 15:27:30,02010129,0,1,,,,,,44.00,,,2,20170501152726240201012911_9,20170501152726480201012912_9,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|6459b663e8200c82f0f0df18b28c933f,,2,0,,2017-05-01 15:27:20,2017-05-01 15:27:30,20504603,0,2,,,,,,93.00,,,2,20170501152720002050460321_9,20170501152720002050460322_9,,,,1,0,1,92,0,0,1,,Uf,,,
粤B|87e3a88b2ab65450cb5091a8f2c5c0ed,,0,0,,2017-05-01 14:17:10,2017-05-01 15:27:30,20400801,0,1,,,,,,-1.00,,,2,20170501141710002040080111_9,20170501141710002040080112_9,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|3080dc9105d8568853a009526d56224a,,0,0,,2017-05-01 15:27:25,2017-05-01 15:27:30,20400801,0,3,,,,,,-1.00,,,2,20170501152725002040080131_9,20170501152725002040080132_9,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|3757dfbe2b1217f438cd4f6ee233dd10,,0,0,,2017-05-01 15:27:26,2017-05-01 15:27:30,20400801,0,2,,,,,,-1.00,,,2,20170501152726002040080121_9,20170501152726002040080122_9,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|c99347da54ef5541a5740c5a37e22a87,,0,0,,2017-05-01 15:27:25,2017-05-01 15:27:30,02010021,0,3,,,,,,-1.00,,,2,20170501152725000201002131_9,20170501152725000201002132_9,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|91a1c9aa944d1a196bdc30bd480b3013,,0,0,,2017-05-01 15:19:48,2017-05-01 15:27:30,20104403,0,2,,,其它,,,0.00,,,2,20170501151948422010440321_0_0_0_0_9,20170501151948422010440322_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
粤X|b75e59366e7a5beb85d651dc5244c92c,,0,0,,2017-05-01 15:20:43,2017-05-01 15:27:30,20104401,0,2,,,其它,,,58.00,,,2,20170501152043132010440121_0_0_0_0_9,20170501152043132010440122_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
粤B|b2fbaa2b59cf35c6681e0a9033f1a7e2,,0,0,,2017-05-01 15:24:09,2017-05-01 15:27:30,20605002,0,3,,,,,,-1.00,,,2,20170501152409002060500231_9,20170501152409002060500232_9,,,,1,0,1,679,0,0,1,,Uf,,,
粤B|1d1bfaf8f7bda759afc0fda5bf09fa2e,,0,0,,2017-05-01 15:27:23,2017-05-01 15:27:30,02010038,0,3,,,,,,-1.00,,,2,20170501152723000201003831_9,20170501152723000201003832_9,,,,1,0,1,96,0,0,1,,Uf,,,
粤T|e9f745db698ba12754e2e6a6f68bdaa7,,0,0,,2017-05-01 15:22:09,2017-05-01 15:27:30,20501809,0,3,,,,,,41.88,,,2,20170501152209262050180931_9,20170501152209262050180932_9,,,,1,0,1,682,1,0,1,,Uf,,,
粤T|b5f8b325267dd8f2988887a528e0a583,,0,0,,2017-05-01 15:26:59,2017-05-01 15:27:30,20501809,0,3,,,,,,0.00,,,2,20170501152659762050180931_9,20170501152659762050180932_9,,,,1,0,1,670,0,0,1,,Uf,,,
粤B|8ffa1094896f32383266cb3d4e796222,,0,0,,2017-05-01 15:27:27,2017-05-01 15:27:31,02010043,0,2,,,,,,-1.00,,,2,20170501152727000201004321_9,20170501152727000201004322_9,,,,1,0,1,98,0,0,1,,Uf,,,
粤B|14054e852a0972bd64200271d6620615,,0,0,,2017-05-01 15:27:15,2017-05-01 15:27:31,20501805,0,3,,,,,,0.00,,,2,20170501152715182050180531_9,20170501152715222050180532_9,,,,1,0,1,89,0,0,1,,Uf,,,
粤B|e6c1f5255a6d3402651a9f3d2633f2f8,,2,0,,2017-05-01 15:27:27,2017-05-01 15:27:31,20501808,0,3,,,,,,65.33,,,2,20170501152727582050180831_9,20170501152727582050180832_9,,,,1,0,1,592,0,0,1,,Uf,,,
粤B|c89ffd3326885db523c3a29fa298000b,,0,0,,2017-05-01 15:27:28,2017-05-01 15:27:31,02010040,0,2,,,,,,-1.00,,,2,20170501152728000201004021_9,20170501152728000201004022_9,,,,1,0,1,97,0,0,1,,Uf,,,
粤S|906afaaeaf98e9294a5b9e672aff2613,,0,0,,2017-05-01 15:26:53,2017-05-01 15:27:31,02010073,0,2,,,,,,4.00,,,2,20170501152653440201007321_9,20170501152655440201007322_9,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|f11ad96c2bddc1fe88138219b6189e85,,0,0,,2017-05-01 15:26:26,2017-05-01 15:27:31,20101813,0,2,,,,,,65.00,,,2,20170501152626002010181321_9,20170501152626002010181322_9,,,,1,0,1,93,0,0,1,,Uf,,,
No|6bb6c6594f5cb1a5700698e9a7d72619,,13,0,,2017-05-01 15:27:27,2017-05-01 15:27:31,20501803,0,3,,,,,,0.00,,,2,20170501152727002050180331_9,20170501152727002050180332_9,,,,0,0,1,0,0,0,1,,Uf,,,
粤B|8de108c58889d90fcfe5f866ff563509,,0,0,,2017-05-01 15:27:27,2017-05-01 15:27:31,20501804,0,2,,,,,,96.00,,,2,20170501152727002050180421_9,20170501152727002050180422_9,,,,1,0,1,95,0,0,1,,Uf,,,
湘D|ba939f54413440cdfc0373e5588b145e,,0,0,,2017-05-01 15:27:27,2017-05-01 15:27:32,20501802,0,2,,,,,,71.00,,,2,20170501152727002050180221_9,20170501152727002050180222_9,,,,1,0,1,92,0,0,1,,Uf,,,
粤B|e1066bdce2a6b00bf8c5fbcaed47f20c,,0,0,,2017-05-01 15:20:40,2017-05-01 15:27:32,20104404,0,1,,,其它,,,180.00,,,2,20170501152040152010440411_0_0_0_0_9,20170501152040152010440412_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
粤B|b57aae1eebe715dff7a7fb57433358ff,,0,0,,2017-05-01 15:21:40,2017-05-01 15:27:32,20602403,0,1,,,其它,,,0.00,,,2,20170501152140202060240311_0_0_0_0_9,20170501152140202060240312_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
粤B|054f12460154b8925322e9ea87b8d255,,0,0,,2017-05-01 15:21:35,2017-05-01 15:27:32,20807202,0,5,,,其它,,,37.00,,,2,20170501152135942080720251_0_0_0_0_9,20170501152135942080720252_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
粤B|9eb983ca069411bf87fa0ba01f313b09,,0,0,,2017-05-01 15:21:38,2017-05-01 15:27:32,20204001,0,1,,,其它,,,0.00,,,2,20170501152138032020400111_0_0_0_0_9,20170501152138032020400112_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
粤B|b10e0216ad573b37a6a092e2acb06922,,0,0,,2017-05-01 15:19:27,2017-05-01 15:27:32,20104401,0,1,,,其它,,,67.00,,,2,20170501151927512010440111_0_0_0_0_9,20170501151927512010440112_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
粤B|083cb07e3cd24ed34d36a025d28fbe98,,0,0,,2017-05-01 15:19:27,2017-05-01 15:27:32,20204001,0,1,,,其它,,,0.00,,,2,20170501151927842020400111_0_0_0_0_9,20170501151927842020400112_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
粤B|0f4719dc120b088a608ed8a63f01e9d0,,0,0,,2017-05-01 15:19:27,2017-05-01 15:27:32,02010131,0,1,,,其它,,,180.00,,,1,20170501151927780201013111_0_0_0_0_9,,,,,1,0,0,0,1,0,1,,,,,
粤L|49633ba2f803b5ee2a9803561725c129,,0,0,,2017-05-01 15:27:27,2017-05-01 15:27:32,02010042,0,3,,,,,,-1.00,,,2,20170501152727000201004231_9,20170501152727000201004232_9,,,,1,0,1,96,0,0,1,,Uf,,,
粤S|12f6d97df567cfe71e1310085237a91e,,0,0,,2017-05-01 15:26:53,2017-05-01 15:27:32,20501810,0,1,,,,,,104.00,,,2,20170501152653002050181011_9,20170501152653002050181012_9,,,,1,0,1,98,0,0,1,,Uf,,,
粤A|f909aaad30f54c131e73ea6ef5a84e0d,,0,0,,2017-05-01 15:22:37,2017-05-01 15:27:32,20501809,0,3,,,,,,40.86,,,2,20170501152237172050180931_9,20170501152237172050180932_9,,,,1,0,1,685,1,0,1,,Uf,,,
粤B|c5d3415a6f926fc16a201ae004b56706,,0,0,,2017-05-01 15:27:27,2017-05-01 15:27:33,20501809,0,3,,,,,,39.08,,,2,20170501152727142050180931_9,20170501152727142050180932_9,,,,1,0,1,689,0,0,1,,Uf,,,
粤B|9f14e4d28a42336ecf3900d0563b3d99,,0,0,,2017-05-01 15:27:25,2017-05-01 15:27:33,20501805,0,2,,,,,,0.00,,,2,20170501152725982050180521_9,20170501152726022050180522_9,,,,1,0,1,97,0,0,1,,Uf,,,
粤S|09389017eb34c66ff236301e7c810cdc,,0,0,,2017-05-01 15:27:29,2017-05-01 15:27:34,20602406,0,2,,,,,,42.84,,,2,20170501152729662060240621_9,20170501152729662060240622_9,,,,1,0,1,681,0,0,1,,Uf,,,
粤B|adb619a5d3505a760c787381418fd373,,0,0,,2017-05-01 15:23:03,2017-05-01 15:27:34,02010048,0,1,,,,,,-1.00,,,2,20170501152303000201004811_9,20170501152303000201004812_9,,,,1,0,1,94,0,0,1,,Uf,,,
粤B|56d9a6e1d37d15b50376afcc46f589e1,,0,0,,2017-05-01 15:27:28,2017-05-01 15:27:34,30606710,0,2,,,,,,-1.00,,,2,20170501152728513060671021_9,20170501152728513060671022_9,,,,1,0,0,100,0,0,1,,Uf,,,
粤B|8169c1eb724e1f0d8f019925f18e90a2,,0,0,,2017-05-01 15:27:24,2017-05-01 15:27:35,02010039,0,4,,,,,,85.00,,,2,20170501152724000201003941_9,20170501152724000201003942_9,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|5a1de557af07bdb25771cfe78a6021b3,,0,0,,2017-05-01 15:27:27,2017-05-01 15:27:35,20501802,0,3,,,,,,71.00,,,2,20170501152727002050180231_9,20170501152727002050180232_9,,,,1,0,1,96,0,0,1,,Uf,,,
粤S|abbd81df960be192c9b392b32d6158d4,,0,0,,2017-05-01 15:27:31,2017-05-01 15:27:35,20400801,0,2,,,,,,-1.00,,,2,20170501152731002040080121_9,20170501152731002040080122_9,,,,1,0,1,96,0,0,1,,Uf,,,
冀A|59b315fd891a2fb54eaf6c0582e53084,,0,0,,2017-05-01 15:27:26,2017-05-01 15:27:35,10100205,0,3,,,,,,59.00,,,2,20170501152726721010020531_9,20170501152726801010020532_9,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|5347056bfbee6858eac366ae5e30f2f7,,0,0,,2017-05-01 15:21:30,2017-05-01 15:27:35,20204001,0,2,,,其它,,,0.00,,,2,20170501152130112020400121_0_0_0_0_9,20170501152130112020400122_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
粤B|9b9895d6496a0acccecf2f2fd5fb4b9e,,0,0,,2017-05-01 15:20:56,2017-05-01 15:27:35,20104402,0,2,,,其它,,,101.00,,,2,20170501152056472010440221_0_0_0_0_9,20170501152056472010440222_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
粤B|753d040d64c47945a6610227bb07a57d,,0,0,,2017-05-01 15:21:32,2017-05-01 15:27:35,20402801,0,1,,,其它,,,0.00,,,2,20170501152132072040280111_0_0_0_0_9,20170501152132072040280112_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
粤B|cef025ec5e5bfc613cf779ddc48a7fc9,,0,0,,2017-05-01 15:27:30,2017-05-01 15:27:36,02010040,0,4,,,,,,-1.00,,,2,20170501152730000201004041_9,20170501152730000201004042_9,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|be354ab472a3b0fe86e5b61bd57685aa,,0,0,,2017-05-01 15:27:23,2017-05-01 15:27:36,10100211,0,2,,,,,,42.00,,,2,20170501152723001010021121_9,20170501152723001010021122_9,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|f035e40023d541e48bfa0d50d0bd25dd,,0,0,,2017-05-01 15:27:29,2017-05-01 15:27:36,10100211,0,2,,,,,,37.00,,,2,20170501152729001010021121_9,20170501152729001010021122_9,,,,1,0,1,93,0,0,1,,Uf,,,
粤B|90d28f44dbe51d81bfea1e81cd5fb9e2,,0,0,,2017-05-01 15:27:28,2017-05-01 15:27:36,10300201,0,2,,,,,,40.00,,,2,20170501152728841030020121_9,20170501152728921030020122_9,,,,1,0,1,683,0,0,1,,Uf,,,
粤B|56db46ed0c4377235c5cad759bf219ee,,0,0,,2017-05-01 15:27:31,2017-05-01 15:27:36,30606702,0,3,,,,,,66.00,,,2,20170501152731313060670231_9,20170501152731313060670232_9,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|92e8772d9a4fd7dd625fddb24bbe0d71,,0,0,,2017-05-01 15:27:32,2017-05-01 15:27:36,20501808,0,3,,,,,,56.37,,,2,20170501152732512050180831_9,20170501152732512050180832_9,,,,1,0,1,656,0,0,1,,Uf,,,
No|6bb6c6594f5cb1a5700698e9a7d72619,,13,0,,2017-05-01 15:27:29,2017-05-01 15:27:36,20504601,0,3,,,,,,97.00,,,2,20170501152729932050460131_9,20170501152729932050460132_9,,,,0,0,1,0,0,0,1,,Uf,,,
粤B|cbdc64f57d94556ea5f69b2e2ddba1bb,,0,0,,2017-05-01 15:27:32,2017-05-01 15:27:36,20504601,0,2,,,,,,67.00,,,2,20170501152732382050460121_9,20170501152732382050460122_9,,,,1,0,1,97,0,0,1,,Uf,,,
粤A|6b58bb8393541f606c2c6b12bc423b81,,0,0,,2017-05-01 15:27:28,2017-05-01 15:27:36,02010054,0,2,,,,,,-1.00,,,2,20170501152728000201005421_9,20170501152728000201005422_9,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|ac39ab71a8684180b692008a6ceed5e5,,0,0,,2017-05-01 15:27:24,2017-05-01 15:27:37,20504603,0,1,,,,,,95.00,,,2,20170501152724002050460311_9,20170501152724002050460312_9,,,,1,0,1,96,0,0,1,,Uf,,,
川A|d4f1bd7296733848a6fbe5899986dd3c,,0,0,,2017-05-01 15:27:33,2017-05-01 15:27:37,20400801,0,1,,,,,,-1.00,,,2,20170501152733002040080111_9,20170501152733002040080112_9,,,,1,0,1,97,0,0,1,,Uf,,,
粤S|240b8a2d4637197caf7f5bb5ed87b127,,0,0,,2017-05-01 15:27:29,2017-05-01 15:27:37,02010039,0,2,,,,,,46.00,,,2,20170501152729000201003921_9,20170501152729000201003922_9,,,,1,0,1,95,0,0,1,,Uf,,,
粤B|13e9bc600c22cea6c86256ef35ffd6dc,,0,0,,2017-05-01 15:20:52,2017-05-01 15:27:37,20104401,0,2,,,其它,,,65.00,,,2,20170501152052262010440121_0_0_0_0_9,20170501152052262010440122_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
粤B|c63b3894d57fb0a13703b7774a9d3d1e,,0,0,,2017-05-01 15:21:34,2017-05-01 15:27:37,02010131,0,1,,,其它,,,170.00,,,1,20170501152134450201013111_0_0_0_0_9,,,,,1,0,0,0,1,0,1,,,,,
苏E|59b12cb6ff608de108f10bec7c0f7ecf,,0,0,,2017-05-01 15:20:52,2017-05-01 15:27:37,20104402,0,1,,,其它,,,110.00,,,2,20170501152052792010440211_0_0_0_0_9,20170501152052792010440212_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
粤B|37b82be58de9ab2f2dfaea6d8ba63ee8,,0,0,,2017-05-01 15:20:51,2017-05-01 15:27:37,20104401,0,1,,,其它,,,86.00,,,2,20170501152051862010440111_0_0_0_0_9,20170501152051862010440112_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
赣H|e51f223ad39e73271a8d96d913397ff0,,0,0,,2017-05-01 15:27:34,2017-05-01 15:27:37,20501810,0,1,,,,,,138.00,,,2,20170501152734002050181011_9,20170501152734002050181012_9,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|e80c52c4c154753f382db9c6fb897fab,,0,0,,2017-05-01 15:27:31,2017-05-01 15:27:37,10100211,0,1,,,,,,34.00,,,2,20170501152731001010021111_9,20170501152731001010021112_9,,,,1,0,1,93,0,0,1,,Uf,,,
粤B|54dba0104bff2a39248bec73715e9b30,,0,0,,2017-05-01 15:27:32,2017-05-01 15:27:37,10100211,0,2,,,,,,37.00,,,2,20170501152732001010021121_9,20170501152732001010021122_9,,,,1,0,1,95,0,0,1,,Uf,,,
粤B|62f24a4fd7b94f5256ebaeea3cf2de17,,0,0,,2017-05-01 15:27:34,2017-05-01 15:27:37,10100211,0,3,,,,,,51.00,,,2,20170501152734001010021131_9,20170501152734001010021132_9,,,,1,0,1,94,0,0,1,,Uf,,,
粤B|9892c69d9aca2ac8f1158a9c6ca37c4a,,0,0,,2017-05-01 15:27:29,2017-05-01 15:27:37,10300201,0,1,,,,,,42.00,,,2,20170501152729001030020111_9,20170501152729081030020112_9,,,,1,0,1,688,0,0,1,,Uf,,,
粤L|a7fa984cc6b98868f8eaaccf39ea7119,,0,0,,2017-05-01 15:21:32,2017-05-01 15:27:39,20807202,0,2,,,其它,,,72.00,,,2,20170501152132272080720221_0_0_0_0_9,20170501152132272080720222_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
粤B|948739ceb1280f3f0e092461398ecc38,,0,0,,2017-05-01 15:20:45,2017-05-01 15:27:39,20104403,0,3,,,其它,,,0.00,,,2,20170501152045502010440331_0_0_0_0_9,20170501152045502010440332_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
粤B|b35db06fbf6500ed91d113585c2ff18a,,0,0,,2017-05-01 15:20:46,2017-05-01 15:27:39,20104403,0,4,,,其它,,,0.00,,,2,20170501152046382010440341_0_0_0_0_9,20170501152046382010440342_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
粤B|df26adbebcf0c468763f387fe813953a,,0,0,,2017-05-01 15:27:34,2017-05-01 15:27:39,02010040,0,4,,,,,,-1.00,,,2,20170501152734000201004041_9,20170501152734000201004042_9,,,,1,0,1,95,0,0,1,,Uf,,,
粤B|b2f990e18c7599cfb10c726da5f255f6,,0,0,,2017-05-01 15:22:40,2017-05-01 15:27:39,20501809,0,3,,,,,,41.59,,,2,20170501152240042050180931_9,20170501152240042050180932_9,,,,1,0,1,678,1,0,1,,Uf,,,
粤S|635a7611f96aff23e73595e9f1ca95c1,,0,0,,2017-05-01 15:27:29,2017-05-01 15:27:41,02010036,0,2,,,,,,-1.00,,,2,20170501152729000201003621_9,20170501152729000201003622_9,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|26529eba9b240f0ad1ac4193c1f8c13b,,0,0,,2017-05-01 15:23:35,2017-05-01 15:27:41,02010047,0,2,,,,,,-1.00,,,2,20170501152335000201004721_9,20170501152335000201004722_9,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|e51da2e489db2d1ccae8238cdc372043,,0,0,,2017-05-01 15:27:37,2017-05-01 15:27:41,02010055,0,3,,,,,,-1.00,,,2,20170501152737000201005531_9,20170501152737000201005532_9,,,,1,0,1,95,0,0,1,,Uf,,,
粤B|e62c8ed898dd719d95505a67af197fd8,,0,0,,2017-05-01 15:27:32,2017-05-01 15:27:41,02010054,0,5,,,,,,-1.00,,,2,20170501152732000201005451_9,20170501152732000201005452_9,,,,1,0,1,95,0,0,1,,Uf,,,
闽C|f9132dfffa5e4da4b169ea7964247c99,,0,0,,2017-05-01 14:25:23,2017-05-01 15:27:41,20602103,0,3,,,,,,-1.00,,,2,20170501142523872060210331_9,20170501142523872060210332_9,,,,1,0,0,82,0,0,1,,Uf,,,
粤B|2407d6131184e0163e24f304cbdb5a88,,0,0,,2017-05-01 15:27:25,2017-05-01 15:27:41,20504603,0,1,,,,,,90.00,,,2,20170501152725002050460311_9,20170501152725002050460312_9,,,,1,0,1,90,0,0,1,,Uf,,,
粤S|175f53121bdf7149658d208a4cad43f4,,0,0,,2017-05-01 15:27:27,2017-05-01 15:27:41,20504603,0,2,,,,,,87.00,,,2,20170501152727002050460321_9,20170501152727002050460322_9,,,,1,0,1,98,0,0,1,,Uf,,,
粤B|30f642ea7028ef96e08bcabc8d44938b,,0,0,,2017-05-01 15:27:36,2017-05-01 15:27:41,10100206,0,2,,,,,,77.00,,,2,20170501152736241010020621_9,20170501152736321010020622_9,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|49a2a0491bfdbbe8fd5f9a96c640777e,,0,0,,2017-05-01 15:21:23,2017-05-01 15:27:41,20104402,0,4,,,其它,,,125.00,,,2,20170501152123182010440241_0_0_0_0_9,20170501152123182010440242_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
粤B|562fec394add7262384fa3ad9741df00,,0,0,,2017-05-01 15:21:54,2017-05-01 15:27:41,02010131,0,3,,,其它,,,180.00,,,1,20170501152154110201013131_0_0_0_0_9,,,,,1,0,0,0,1,0,1,,,,,
粤B|5104af0f7b14e78b8aa6bfe82dbac1f0,,2,0,,2017-05-01 15:21:55,2017-05-01 15:27:42,20402801,0,2,,,其它,,,0.00,,,2,20170501152155432040280121_0_0_0_0_9,20170501152155432040280122_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
粤B|7394e015aeca826631f63ea58587a491,,0,0,,2017-05-01 15:20:57,2017-05-01 15:27:42,20104401,0,1,,,其它,,,77.00,,,2,20170501152057952010440111_0_0_0_0_9,20170501152057952010440112_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
粤S|4dc629a92abf4b0eaf0892abc48e6967,,0,0,,2017-05-01 15:22:27,2017-05-01 15:27:42,20501810,0,4,,,,,,118.00,,,2,20170501152227122050181041_9,20170501152227122050181042_9,,,,1,0,1,686,1,0,1,,Uf,,,
粤B|700976febcc1313a86876d4ccc5efb37,,0,0,,2017-05-01 15:21:55,2017-05-01 15:27:42,20204001,0,1,,,其它,,,0.00,,,2,20170501152155152020400111_0_0_0_0_9,20170501152155152020400112_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
粤B|16cab75c74a629a85c20f39db5faaf72,,0,0,,2017-05-01 15:21:52,2017-05-01 15:27:42,20204001,0,2,,,其它,,,0.00,,,2,20170501152152432020400121_0_0_0_0_9,20170501152152432020400122_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
陕A|bcb9f0891064e426d63ea638b366e0ab,,0,0,,2017-05-01 15:21:54,2017-05-01 15:27:42,20204001,0,2,,,其它,,,0.00,,,2,20170501152154832020400121_0_0_0_0_9,20170501152154832020400122_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
粤B|36bc514ab551afdae0645cbb48d10f11,,0,0,,2017-05-01 15:27:38,2017-05-01 15:27:42,02010040,0,4,,,,,,-1.00,,,2,20170501152738000201004041_9,20170501152738000201004042_9,,,,1,0,1,98,0,0,1,,Uf,,,
粤B|2774d93dc4bcf0a1d80be85f4b9382b7,,0,0,,2017-05-01 15:27:38,2017-05-01 15:27:42,20501810,0,2,,,,,,122.00,,,2,20170501152738002050181021_9,20170501152738002050181022_9,,,,1,0,1,95,0,0,1,,Uf,,,
粤B|3e7f5f6285307be7302c075de2c7fb45,,0,0,,2017-05-01 15:27:37,2017-05-01 15:27:42,02010043,0,2,,,,,,-1.00,,,2,20170501152737000201004321_9,20170501152737000201004322_9,,,,1,0,1,98,0,0,1,,Uf,,,
粤B|20faf9873f842756218f0102225831f9,,0,0,,2017-05-01 15:14:41,2017-05-01 15:27:42,20501809,0,2,,,,,,38.47,,,2,20170501151441702050180921_9,20170501151441702050180922_9,,,,1,0,1,657,1,0,1,,Uf,,,
粤A|708c788b4bfcd0eaa4d02faf5aae7833,,0,0,,2017-05-01 15:27:39,2017-05-01 15:27:42,20501805,0,1,,,,,,0.00,,,2,20170501152739822050180511_9,20170501152739862050180512_9,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|b16f7aaeac6ad7267414f67d5660e85d,,0,0,,2017-05-01 15:20:55,2017-05-01 15:27:42,20104401,0,2,,,其它,,,59.00,,,2,20170501152055382010440121_0_0_0_0_9,20170501152055382010440122_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
粤B|9c103aadacf06a88f2a6b8e4f14daab7,,0,0,,2017-05-01 15:27:24,2017-05-01 15:27:42,02010042,0,1,,,,,,-1.00,,,2,20170501152724000201004211_9,20170501152724000201004212_9,,,,1,0,1,93,0,0,1,,Uf,,,
粤B|c073b07042685cd884e756b8039dd77d,,0,0,,2017-05-01 15:27:35,2017-05-01 15:27:43,02010054,0,2,,,,,,-1.00,,,2,20170501152735000201005421_9,20170501152735000201005422_9,,,,1,0,1,98,0,0,1,,Uf,,,
粤M|6c801871d5be71d46310bf70688fe518,,0,0,,2017-05-01 15:27:39,2017-05-01 15:27:43,02010052,0,1,,,,,,-1.00,,,2,20170501152739000201005211_9,20170501152739000201005212_9,,,,1,0,1,94,0,0,1,,Uf,,,
粤B|227c396ea45547c4784c20eaa1dfc60e,,0,0,,2017-05-01 14:29:07,2017-05-01 15:27:43,20602104,0,3,,,,,,-1.00,,,2,20170501142907572060210431_9,20170501142907572060210432_9,,,,1,0,0,82,0,0,1,,Uf,,,
粤B|c6ffcb1a35d38491df6a276452583a7a,,0,0,,2017-05-01 15:27:35,2017-05-01 15:27:43,30606706,0,1,,,,,,-1.00,,,2,20170501152735543060670611_9,20170501152735543060670612_9,,,,1,0,0,100,0,0,1,,Uf,,,
粤S|9b180d9ca3bb7eb23142b460a2bdaae7,,0,0,,2017-05-01 15:27:36,2017-05-01 15:27:43,20501803,0,2,,,,,,43.00,,,2,20170501152736002050180321_9,20170501152736002050180322_9,,,,1,0,1,89,0,0,1,,Uf,,,
No|6bb6c6594f5cb1a5700698e9a7d72619,,13,0,,2017-05-01 15:22:13,2017-05-01 15:27:43,31007001,0,1,,,,,,-1.00,,,2,20170501152213003100700111_9,20170501152213003100700112_9,,,,0,0,1,0,1,0,1,,Uf,,,
粤A|4d95908abef35565a905fdc5a4c3b820,,0,0,,2017-05-01 15:27:40,2017-05-01 15:27:43,02010037,0,1,,,,,,-1.00,,,2,20170501152740000201003711_9,20170501152740000201003712_9,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|456d53bef9a6488d01e0fee33eebaaad,,0,0,,2017-05-01 15:27:40,2017-05-01 15:27:43,02010021,0,2,,,,,,-1.00,,,2,20170501152740000201002121_9,20170501152740000201002122_9,,,,1,0,1,96,0,0,1,,Uf,,,
粤S|f7210446206ba89301f232cd57ce2480,,0,0,,2017-05-01 14:25:25,2017-05-01 15:27:43,02010039,0,2,,,,,,97.00,,,2,20170501142525000201003921_9,20170501142525000201003922_9,,,,1,0,1,95,0,0,1,,Uf,,,
粤B|170798066b857587dc0ca5e7a722712e,,0,0,,2017-05-01 15:27:36,2017-05-01 15:27:43,10100206,0,3,,,,,,42.00,,,2,20170501152736881010020631_9,20170501152736961010020632_9,,,,1,0,1,98,0,0,1,,Uf,,,
粤B|ab8cd292087b48d6e7da2e0cae86782a,,0,0,,2017-05-01 15:20:54,2017-05-01 15:27:43,20104401,0,4,,,其它,,,65.00,,,2,20170501152054002010440141_0_0_0_0_9,20170501152054002010440142_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
