车牌号id1,车牌号id2,车牌类型1,车牌类型2,号牌种类,识别时间,上传时间,监测点id,进出口类型,车道id,车身颜色,车辆类型,车标,信息卡编码,违法类型,速度,前端id,行驶方向,图片张数,图片id1,图片id2,图片id3,图片id4,图片id5,前牌是否完成,后牌是否完成,前后牌是否一致,置信度,补传标志,方波长度,分区号,视频URL,保留字段,备用字段1,备用字段2,备用字段3
粤B|67782b6d51a23c787546196c08374528,,0,0,,2017-05-01 15:27:45,2017-05-01 15:27:49,02010042,0,1,,,,,,-1.00,,,2,20170501152745000201004211_7,20170501152745000201004212_7,,,,1,0,1,84,0,0,1,,Uf,,,
粤B|cd4fc876ac51e60e097c81c35e9b086c,,0,0,,2017-05-01 15:27:48,2017-05-01 15:27:49,02010042,0,2,,,,,,-1.00,,,2,20170501152748000201004221_7,20170501152748000201004222_7,,,,1,0,1,96,0,0,1,,Uf,,,
粤W|5ca86b7dd84c19ef4208b3e863e96908,,0,0,,2017-05-01 15:27:30,2017-05-01 15:27:49,02010041,0,1,,,,,,93.00,,,2,20170501152730000201004111_7,20170501152730000201004112_7,,,,1,0,1,97,0,0,1,,Uf,,,
鄂A|3731213f77168e9fa999f77b44d8c65c,,0,0,,2017-05-01 15:27:40,2017-05-01 15:27:49,02010041,0,2,,,,,,95.00,,,2,20170501152740000201004121_7,20170501152740000201004122_7,,,,1,0,1,95,0,0,1,,Uf,,,
粤S|828d5762c97c6897a9436fb06f5c0fe8,,0,0,,2017-05-01 15:27:43,2017-05-01 15:27:49,02010036,0,1,,,,,,-1.00,,,2,20170501152743000201003611_7,20170501152743000201003612_7,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|45078a98dcf11e14c5ddfbbd64e75567,,0,0,,2017-05-01 15:27:44,2017-05-01 15:27:49,02010047,0,1,,,,,,-1.00,,,2,20170501152744000201004711_7,20170501152744000201004712_7,,,,1,0,1,93,0,0,1,,Uf,,,
粤B|9fbd6fa2971ba1b0625d9dca55cbfbc4,,0,0,,2017-05-01 15:27:46,2017-05-01 15:27:49,02010055,0,2,,,,,,-1.00,,,2,20170501152746000201005521_7,20170501152746000201005522_7,,,,1,0,1,93,0,0,1,,Uf,,,
粤B|2e5d3feb77c8f370712f9632f0cdc843,,0,0,,2017-05-01 15:27:43,2017-05-01 15:27:49,02010056,0,2,,,,,,-1.00,,,2,20170501152743000201005621_7,20170501152743000201005622_7,,,,1,0,1,91,0,0,1,,Uf,,,
贵C|64e5c41d1398ef7b1ddcfaa0d2172317,,0,0,,2017-05-01 15:27:38,2017-05-01 15:27:49,30606709,0,3,,,,,,-1.00,,,2,20170501152738453060670931_7,20170501152738453060670932_7,,,,1,0,0,55,0,0,1,,Uf,,,
粤B|16e07c0165882e6a30aad6dd1efc1112,,0,0,,2017-05-01 15:21:57,2017-05-01 15:27:50,02010131,0,1,,,其它,,,159.00,,,1,20170501152157780201013111_0_0_0_0_7,,,,,1,0,0,0,1,0,1,,,,,
粤B|89697e27bb5367706710e9b1e9bd7763,,0,0,,2017-05-01 15:21:47,2017-05-01 15:27:50,20602403,0,3,,,其它,,,114.00,,,2,20170501152147602060240331_0_0_0_0_7,20170501152147602060240332_0_0_0_0_7,,,,1,0,0,0,1,0,1,,,,,
粤B|d6e3b81450293b361577efb9eefa0be0,,0,0,,2017-05-01 15:22:02,2017-05-01 15:27:50,20204001,0,5,,,其它,,,0.00,,,2,20170501152202462020400151_0_0_0_0_7,20170501152202462020400152_0_0_0_0_7,,,,1,0,0,0,1,0,1,,,,,
No|6bb6c6594f5cb1a5700698e9a7d72619,,13,0,,2017-05-01 15:22:00,2017-05-01 15:27:50,20602404,0,4,,,其它,,,46.00,,,2,20170501152200012060240441_0_0_0_0_7,20170501152200012060240442_0_0_0_0_7,,,,0,0,0,0,1,0,1,,,,,
粤B|70a5e87144c5749412d43f70b5ffb01e,,0,0,,2017-05-01 14:28:49,2017-05-01 15:27:50,02010040,0,3,,,,,,-1.00,,,2,20170501142849000201004031_7,20170501142849000201004032_7,,,,1,0,1,98,1,0,1,,Uf,,,
粤B|024decf6953a60513a8266ad641523f2,,0,0,,2017-05-01 15:26:40,2017-05-01 15:27:50,20605002,0,3,,,,,,-1.00,,,2,20170501152640002060500231_7,20170501152640002060500232_7,,,,1,0,1,668,0,0,1,,Uf,,,
粤J|f814c6adcb4d1d8e669894d8ed1303cb,,0,0,,2017-05-01 15:27:48,2017-05-01 15:27:50,02010043,0,2,,,,,,-1.00,,,2,20170501152748000201004321_7,20170501152748000201004322_7,,,,1,0,1,97,0,0,1,,Uf,,,
粤F|8b6dd3b1759b9dfb5f6cec73c66241b4,,0,0,,2017-05-01 14:26:44,2017-05-01 15:27:50,02010040,0,2,,,,,,-1.00,,,2,20170501142644000201004021_7,20170501142644000201004022_7,,,,1,0,1,95,1,0,1,,Uf,,,
粤B|dd5f77c115bd8bec9c10d491c2cd43c9,,0,0,,2017-05-01 14:19:58,2017-05-01 15:27:52,20501810,0,1,,,,,,155.00,,,2,20170501141958002050181011_7,20170501141958002050181012_7,,,,1,0,1,95,1,0,1,,Uf,,,
粤B|3511656e0d3b55bfa9a03dce774b2c14,,0,0,,2017-05-01 15:27:48,2017-05-01 15:27:52,20501810,0,2,,,,,,141.00,,,2,20170501152748002050181021_7,20170501152748002050181022_7,,,,1,0,1,94,0,0,1,,Uf,,,
粤S|0cae6a60b576bd9b2a082d2673ec04ec,,0,0,,2017-05-01 15:27:51,2017-05-01 15:27:53,20501810,0,1,,,,,,121.00,,,2,20170501152751002050181011_7,20170501152751002050181012_7,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|60bc1b88b1c3f99af343352a9ff36209,,0,0,,2017-05-01 15:27:49,2017-05-01 15:27:53,10100211,0,2,,,,,,39.00,,,2,20170501152749001010021121_7,20170501152749001010021122_7,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|9f2249df3edd8bf0d2fd5d597e394836,,0,0,,2017-05-01 15:27:51,2017-05-01 15:27:53,10100211,0,4,,,,,,41.00,,,2,20170501152751001010021141_7,20170501152751001010021142_7,,,,1,0,1,95,0,0,1,,Uf,,,
粤B|9739242a0cee4cb7493ed8d607794334,,0,0,,2017-05-01 15:27:49,2017-05-01 15:27:53,02010043,0,1,,,,,,-1.00,,,2,20170501152749000201004311_7,20170501152749000201004312_7,,,,1,0,1,95,0,0,1,,Uf,,,
粤B|11a2271971befa03fe0fe7493efb57e4,,0,0,,2017-05-01 15:27:47,2017-05-01 15:27:53,30606702,0,5,,,,,,48.00,,,2,20170501152747333060670251_7,20170501152747333060670252_7,,,,1,0,1,98,0,0,1,,Uf,,,
粤B|f859bf067c5c11abac266ac94cee2b41,,0,0,,2017-05-01 15:27:49,2017-05-01 15:27:53,30606702,0,2,,,,,,49.00,,,2,20170501152749003060670221_7,20170501152749003060670222_7,,,,1,0,1,96,0,0,1,,Uf,,,
粤M|d2dccebd22722bfd143936a30f86daf3,,0,0,,2017-05-01 15:27:49,2017-05-01 15:27:53,30606702,0,6,,,,,,61.00,,,2,20170501152749733060670261_7,20170501152749733060670262_7,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|14ba49cd44d8339d0ed9da35b5431d1d,,0,0,,2017-05-01 15:27:48,2017-05-01 15:27:53,20602405,0,2,,,,,,59.45,,,2,20170501152748652060240521_7,20170501152748652060240522_7,,,,1,0,1,678,0,0,1,,Uf,,,
粤C|d45fc943964fe37c7b6ed73766f87540,,0,0,,2017-05-01 15:27:49,2017-05-01 15:27:53,20101813,0,1,,,,,,92.00,,,2,20170501152749002010181311_7,20170501152749002010181312_7,,,,1,0,1,86,0,0,1,,Uf,,,
冀F|de6f541ee91b1679ee258761e55c293e,,0,0,,2017-05-01 14:18:48,2017-05-01 15:27:53,20504601,0,1,,,,,,74.00,,,2,20170501141848732050460111_7,20170501141848732050460112_7,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|1e325bcdcabe9abb466dce7577f771e7,,0,0,,2017-05-01 15:27:50,2017-05-01 15:27:53,20504601,0,2,,,,,,78.00,,,2,20170501152750222050460121_7,20170501152750222050460122_7,,,,1,0,1,95,0,0,1,,Uf,,,
湘M|887dfcbf1f7c281e5c2c8bd6358db070,,0,0,,2017-05-01 15:27:49,2017-05-01 15:27:53,02010128,0,2,,,,,,48.00,,,2,20170501152749440201012821_7,20170501152749670201012822_7,,,,1,0,1,97,0,0,1,,Uf,,,
湘A|bcab1945394ca1153576ace66547217c,,0,0,,2017-05-01 15:27:46,2017-05-01 15:27:53,10300207,0,2,,,,,,69.00,,,2,20170501152746911030020721_7,20170501152747151030020722_7,,,,1,0,1,98,0,0,1,,Uf,,,
粤B|6e7ffcdd8e6574cb0a78adb06a346649,,0,0,,2017-05-01 15:10:47,2017-05-01 15:27:53,20602406,0,2,,,,,,53.24,,,2,20170501151047852060240621_7,20170501151047852060240622_7,,,,1,0,1,682,1,0,1,,Uf,,,
粤B|6ba3799732444dc5515000c12a82c0b7,,0,0,,2017-05-01 15:20:43,2017-05-01 15:27:53,10100403,0,2,,,,,,66.00,,,2,20170501152043311010040321_7,20170501152043761010040322_7,,,,1,0,0,1,1,0,1,,Uf,,,
粤B|3c87aee135944d0fc88bcbd1b02dc202,,0,0,,2017-05-01 15:27:53,2017-05-01 15:27:54,02010042,0,2,,,,,,-1.00,,,2,20170501152753000201004221_7,20170501152753000201004222_7,,,,1,0,1,95,0,0,1,,Uf,,,
粤B|ad5234c9a99b138e1f0c73f61446b1d4,,0,0,,2017-05-01 15:23:34,2017-05-01 15:27:54,02010047,0,3,,,,,,-1.00,,,2,20170501152334000201004731_7,20170501152334000201004732_7,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|97cec6b6067a49660d79a9a8136036a3,,2,0,,2017-05-01 15:27:45,2017-05-01 15:27:54,02010055,0,3,,,,,,-1.00,,,2,20170501152745000201005531_7,20170501152745000201005532_7,,,,1,0,1,85,0,0,1,,Uf,,,
粤B|18f301368778b6af9d6ce317efe20e2f,,0,0,,2017-05-01 15:27:49,2017-05-01 15:27:54,02010054,0,1,,,,,,-1.00,,,2,20170501152749000201005411_7,20170501152749000201005412_7,,,,1,0,1,93,0,0,1,,Uf,,,
粤B|d11a9559df81a28d5199cfd55921a268,,0,0,,2017-05-01 15:27:48,2017-05-01 15:27:54,02010052,0,1,,,,,,-1.00,,,2,20170501152748000201005211_7,20170501152748000201005212_7,,,,1,0,1,95,0,0,1,,Uf,,,
粤B|024decf6953a60513a8266ad641523f2,,0,0,,2017-05-01 15:27:47,2017-05-01 15:27:54,30606710,0,2,,,,,,-1.00,,,2,20170501152747103060671021_7,20170501152747103060671022_7,,,,1,0,0,100,0,0,1,,Uf,,,
粤B|2dccf9188b0e7d06e370fc49ec471e2b,,0,0,,2017-05-01 15:27:46,2017-05-01 15:27:54,30606706,0,7,,,,,,-1.00,,,2,20170501152746603060670671_7,20170501152746603060670672_7,,,,1,0,0,54,0,0,1,,Uf,,,
粤B|c3271f2613ef6df02a9fd3595ea00a2f,,0,0,,2017-05-01 14:46:33,2017-05-01 15:27:54,02010039,0,4,,,,,,88.00,,,2,20170501144633000201003941_7,20170501144633000201003942_7,,,,1,0,1,94,1,0,1,,Uf,,,
粤B|9ca9949823552c8dae80c4ee0c0ae79a,,0,0,,2017-05-01 11:25:18,2017-05-01 15:27:55,20504603,0,1,,,,,,105.00,,,2,20170501112518002050460311_7,20170501112518002050460312_7,,,,1,0,1,98,0,0,1,,Uf,,,
粤B|467f7b38edc904c05371c38f857e9cc5,,0,0,,2017-05-01 15:27:33,2017-05-01 15:27:55,20504603,0,2,,,,,,93.00,,,2,20170501152733002050460321_7,20170501152733002050460322_7,,,,1,0,1,98,0,0,1,,Uf,,,
粤S|5a2bf8257667b23748fe90c14cff14c2,,0,0,,2017-05-01 15:27:47,2017-05-01 15:27:55,20501802,0,1,,,,,,84.00,,,2,20170501152747002050180211_7,20170501152747002050180212_7,,,,1,0,1,96,0,0,1,,Uf,,,
粤L|683f1e32edad13af25994bbe9ead4e9c,,0,0,,2017-05-01 15:27:48,2017-05-01 15:27:55,20501802,0,2,,,,,,79.00,,,2,20170501152748002050180221_7,20170501152748002050180222_7,,,,1,0,1,91,0,0,1,,Uf,,,
粤B|3a60d05fe0814f89f684de36ad96e744,,0,0,,2017-05-01 14:35:55,2017-05-01 15:27:55,02010021,0,2,,,,,,-1.00,,,2,20170501143555000201002121_7,20170501143555000201002122_7,,,,1,0,1,96,1,0,1,,Uf,,,
粤C|f2912c6824db499f5a5f789ea3fe375b,,0,0,,2017-05-01 15:27:48,2017-05-01 15:27:55,02010039,0,1,,,,,,109.00,,,2,20170501152748000201003911_7,20170501152748000201003912_7,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|c49e443df36d3525de18f47e730f3180,,0,0,,2017-05-01 15:27:50,2017-05-01 15:27:55,10100205,0,2,,,,,,73.00,,,2,20170501152750871010020521_7,20170501152750951010020522_7,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|7d5aad679836c5725a07077a70880be3,,0,0,,2017-05-01 15:27:42,2017-05-01 15:27:55,10100206,0,4,,,,,,75.00,,,2,20170501152742461010020641_7,20170501152742541010020642_7,,,,1,0,1,98,0,0,1,,Uf,,,
粤S|dc66083a1e2c3231dc1af40f619a208d,,0,0,,2017-05-01 15:27:54,2017-05-01 15:27:55,20501810,0,6,,,,,,65.29,,,2,20170501152754172050181061_7,20170501152754172050181062_7,,,,1,0,1,682,0,0,1,,Uf,,,
粤B|4a958baacdbbc737e581ef964e4923e9,,0,0,,2017-05-01 15:21:29,2017-05-01 15:27:55,20104401,0,2,,,其它,,,50.00,,,2,20170501152129162010440121_0_0_0_0_7,20170501152129162010440122_0_0_0_0_7,,,,1,0,0,0,1,0,1,,,,,
粤Y|989504a775bb9557bf0cc0f096226cf2,,0,0,,2017-05-01 15:21:39,2017-05-01 15:27:56,20104402,0,2,,,其它,,,103.00,,,2,20170501152139932010440221_0_0_0_0_7,20170501152139932010440222_0_0_0_0_7,,,,1,0,0,0,1,0,1,,,,,
粤B|dcc379256442d0802877cfd88936f3b4,,0,0,,2017-05-01 15:20:51,2017-05-01 15:27:56,20104403,0,2,,,其它,,,0.00,,,2,20170501152051972010440321_0_0_0_0_7,20170501152051972010440322_0_0_0_0_7,,,,1,0,0,0,1,0,1,,,,,
粤B|f31731719341953ac869788abd88beaa,,0,0,,2017-05-01 15:21:24,2017-05-01 15:27:56,20104402,0,1,,,其它,,,115.00,,,2,20170501152124882010440211_0_0_0_0_7,20170501152124882010440212_0_0_0_0_7,,,,1,0,0,0,1,0,1,,,,,
粤B|36070926c03765ee2f95401eacc95cf8,,0,0,,2017-05-01 15:21:44,2017-05-01 15:27:56,20104402,0,2,,,其它,,,92.00,,,2,20170501152144262010440221_0_0_0_0_7,20170501152144262010440222_0_0_0_0_7,,,,1,0,0,0,1,0,1,,,,,
粤B|8e8a8a956d38fa1e5dc5ababeacb7f74,,0,0,,2017-05-01 15:21:30,2017-05-01 15:27:56,20104401,0,1,,,其它,,,44.00,,,2,20170501152130362010440111_0_0_0_0_7,20170501152130362010440112_0_0_0_0_7,,,,1,0,0,0,1,0,1,,,,,
粤B|6bccf48b218dc5896a0f58e57dafc46d,,0,0,,2017-05-01 15:21:40,2017-05-01 15:27:56,20104401,0,3,,,其它,,,51.00,,,2,20170501152140202010440131_0_0_0_0_7,20170501152140202010440132_0_0_0_0_7,,,,1,0,0,0,1,0,1,,,,,
粤B|f421333c4cd6993a4b4730df11242deb,,0,0,,2017-05-01 15:20:49,2017-05-01 15:27:56,20104404,0,4,,,其它,,,55.00,,,2,20170501152049892010440441_0_0_0_0_7,20170501152049892010440442_0_0_0_0_7,,,,1,0,0,0,1,0,1,,,,,
粤B|016694c06a789d086c1c45377f9eecb4,,0,0,,2017-05-01 15:21:41,2017-05-01 15:27:56,20104402,0,2,,,其它,,,115.00,,,2,20170501152141852010440221_0_0_0_0_7,20170501152141852010440222_0_0_0_0_7,,,,1,0,0,0,1,0,1,,,,,
粤B|8039d28e87c2d01b8805258d1fe01fee,,0,0,,2017-05-01 15:27:49,2017-05-01 15:27:56,02010042,0,3,,,,,,-1.00,,,2,20170501152749000201004231_7,20170501152749000201004232_7,,,,1,0,1,94,0,0,1,,Uf,,,
粤B|ff89dc51698043e355fd57ee5573d592,,0,0,,2017-05-01 15:27:54,2017-05-01 15:27:56,20501810,0,2,,,,,,125.00,,,2,20170501152754002050181021_7,20170501152754002050181022_7,,,,1,0,1,95,0,0,1,,Uf,,,
粤B|e5ee678d7c7c9d35d969e90e60c6ec05,,0,0,,2017-05-01 15:27:50,2017-05-01 15:27:56,02010036,0,3,,,,,,-1.00,,,2,20170501152750000201003631_7,20170501152750000201003632_7,,,,1,0,1,97,0,0,1,,Uf,,,
粤X|17fba22d546796cb97800dd4b8c8f7c4,,0,0,,2017-05-01 15:27:53,2017-05-01 15:27:56,20101812,0,1,,,,,,0.00,,,2,20170501152753002010181211_7,20170501152753002010181212_7,,,,1,0,1,91,0,0,1,,Uf,,,
粤P|30ec11a16e8d9c8451e9b2c8552814b5,,0,0,,2017-05-01 15:27:55,2017-05-01 15:27:56,20101812,0,1,,,,,,0.00,,,2,20170501152755002010181211_7,20170501152755002010181212_7,,,,1,0,1,94,0,0,1,,Uf,,,
粤A|338958b53fe13e20e4ee10b890df043e,,0,0,,2017-05-01 15:27:51,2017-05-01 15:27:56,10100211,0,1,,,,,,41.00,,,2,20170501152751001010021111_7,20170501152751001010021112_7,,,,1,0,1,94,0,0,1,,Uf,,,
粤B|f13eb8ede70366f0fe7df0e9254591dd,,0,0,,2017-05-01 15:27:51,2017-05-01 15:27:56,10100211,0,2,,,,,,47.00,,,2,20170501152751001010021121_7,20170501152751001010021122_7,,,,1,0,1,98,0,0,1,,Uf,,,
粤N|0c927f76c3ae8daa2d32d028d7c043c3,,0,0,,2017-05-01 15:27:53,2017-05-01 15:27:56,10100211,0,2,,,,,,44.00,,,2,20170501152753001010021121_7,20170501152753001010021122_7,,,,1,0,1,98,0,0,1,,Uf,,,
粤B|ffefdd1bed451e6795548bb79f341f27,,0,0,,2017-05-01 15:14:49,2017-05-01 15:27:56,20501809,0,2,,,,,,39.11,,,2,20170501151449132050180921_7,20170501151449132050180922_7,,,,1,0,1,677,1,0,1,,Uf,,,
粤S|c722aa8374185e76178452b2655bc01b,,0,0,,2017-05-01 15:14:43,2017-05-01 15:27:56,20501809,0,1,,,,,,0.00,,,2,20170501151443762050180911_7,20170501151443762050180912_7,,,,1,0,1,677,1,0,1,,Uf,,,
粤B|ee5d15ec71ed3ec297f25fade3ee2cdb,,0,0,,2017-05-01 15:27:53,2017-05-01 15:27:57,20501809,0,1,,,,,,41.93,,,2,20170501152753402050180911_7,20170501152753402050180912_7,,,,1,0,1,670,0,0,1,,Uf,,,
粤B|5977b85b30427612f63705d5a33170e3,,2,0,,2017-05-01 15:27:52,2017-05-01 15:27:57,20501805,0,3,,,,,,0.00,,,2,20170501152752182050180531_7,20170501152752222050180532_7,,,,1,0,1,95,0,0,1,,Uf,,,
粤L|b23497869cc426e9a87ad68d9e4646ff,,0,0,,2017-05-01 15:27:53,2017-05-01 15:27:57,20501805,0,1,,,,,,0.00,,,2,20170501152753382050180511_7,20170501152753422050180512_7,,,,1,0,1,98,0,0,1,,Uf,,,
粤S|d58b9ea508f274f8f478e63af380fb79,,0,0,,2017-05-01 15:27:51,2017-05-01 15:27:57,30606702,0,1,,,,,,50.00,,,2,20170501152751563060670211_7,20170501152751563060670212_7,,,,1,0,1,94,0,0,1,,Uf,,,
粤L|a6a9611d15efcccea0fb6d426a93624e,,0,0,,2017-05-01 15:27:52,2017-05-01 15:27:57,30606702,0,3,,,,,,61.00,,,2,20170501152752833060670231_7,20170501152752833060670232_7,,,,1,0,1,98,0,0,1,,Uf,,,
粤S|6b97531c0345bf04623413ce23195970,,0,0,,2017-05-01 15:27:53,2017-05-01 15:27:57,30606702,0,2,,,,,,57.00,,,2,20170501152753883060670221_7,20170501152753883060670222_7,,,,1,0,1,92,0,0,1,,Uf,,,
粤L|683c5f4ce0586651996a0049dc535fee,,0,0,,2017-05-01 15:27:53,2017-05-01 15:27:57,30606702,0,5,,,,,,54.00,,,2,20170501152753813060670251_7,20170501152753813060670252_7,,,,1,0,1,98,0,0,1,,Uf,,,
粤B|9e9c79b173709bb81ca5c69dbcd5c694,,0,0,,2017-05-01 15:27:48,2017-05-01 15:27:57,02010073,0,2,,,,,,14.00,,,2,20170501152748240201007321_7,20170501152749040201007322_7,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|eff84f84a77a977f4882b133695a3878,,0,0,,2017-05-01 15:27:50,2017-05-01 15:27:57,20602405,0,3,,,,,,71.00,,,2,20170501152750442060240531_7,20170501152750442060240532_7,,,,1,0,1,687,0,0,1,,Uf,,,
粤B|6e10855c1d07147d151694c484e3c0b9,,0,0,,2017-05-01 15:27:51,2017-05-01 15:27:57,20504601,0,1,,,,,,95.00,,,2,20170501152751182050460111_7,20170501152751182050460112_7,,,,1,0,1,95,0,0,1,,Uf,,,
粤B|f944539c21b0d110753664398242169c,,0,0,,2017-05-01 15:27:52,2017-05-01 15:27:57,20504601,0,2,,,,,,68.00,,,2,20170501152752302050460121_7,20170501152752302050460122_7,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|1e0f35fccd01099eaa180ce5c76ec3c2,,2,0,,2017-05-01 15:27:50,2017-05-01 15:27:57,02010128,0,1,,,,,,52.00,,,2,20170501152750070201012811_7,20170501152750160201012812_7,,,,1,0,1,93,0,0,1,,Uf,,,
粤B|a88a485214f3d4bd7a341d76f750f946,,0,0,,2017-05-01 15:27:47,2017-05-01 15:27:57,10300207,0,4,,,,,,71.00,,,2,20170501152747361030020741_7,20170501152747601030020742_7,,,,1,0,1,94,0,0,1,,Uf,,,
豫R|02cdbfa6dc67a62eadf1f0f2a1b68205,,0,0,,2017-05-01 15:20:43,2017-05-01 15:27:57,10100403,0,3,,,,,,72.00,,,2,20170501152043971010040331_7,20170501152044451010040332_7,,,,1,0,0,1,1,0,1,,Uf,,,
粤B|9f5224b97bd7cea32005f19ef5e6753e,,0,0,,2017-05-01 15:20:55,2017-05-01 15:27:57,10100403,0,3,,,,,,-1.00,,,2,20170501152055261010040331_7,20170501152055861010040332_7,,,,1,0,0,1,1,0,1,,Uf,,,
鄂K|30ec3d403ab07a2c31744926ec9f0c75,,0,0,,2017-05-01 14:11:07,2017-05-01 15:27:57,20507304,0,2,,,,,,-1.00,,,2,20170501141107872050730421_7,20170501141107872050730422_7,,,,1,0,0,46,0,0,1,,Uf,,,
粤S|20fa3e74778487f84671cd68bd00fc32,,0,0,,2017-05-01 14:32:02,2017-05-01 15:27:57,02010041,0,2,,,,,,84.00,,,2,20170501143202000201004121_7,20170501143203000201004122_7,,,,1,0,1,97,1,0,1,,Uf,,,
粤B|8c786fc464185428bc8e7b09f21d1967,,0,0,,2017-05-01 14:36:13,2017-05-01 15:27:57,02010036,0,2,,,,,,-1.00,,,2,20170501143613000201003621_7,20170501143613000201003622_7,,,,1,0,1,95,1,0,1,,Uf,,,
粤L|487b828a6c43a73c90c0f29b5c1d2db0,,0,0,,2017-05-01 15:27:55,2017-05-01 15:27:57,02010036,0,2,,,,,,-1.00,,,2,20170501152755000201003621_7,20170501152755000201003622_7,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|00ce6b4f54f0b2b989a7ab3700c79d18,,2,0,,2017-05-01 15:23:50,2017-05-01 15:27:57,02010050,0,2,,,,,,-1.00,,,2,20170501152350000201005021_7,20170501152350000201005022_7,,,,1,0,1,95,0,0,1,,Uf,,,
粤B|08708936702fd07132c54ea4cc1134e8,,0,0,,2017-05-01 15:27:50,2017-05-01 15:27:57,02010047,0,1,,,,,,-1.00,,,2,20170501152750000201004711_7,20170501152750000201004712_7,,,,1,0,1,95,0,0,1,,Uf,,,
粤B|0b4059ace2521e073193ea0d17d7d010,,0,0,,2017-05-01 15:27:49,2017-05-01 15:27:57,02010056,0,2,,,,,,-1.00,,,2,20170501152749000201005621_7,20170501152749000201005622_7,,,,1,0,1,94,0,0,1,,Uf,,,
粤B|fc24fc570690e00e596f755bf6078d3f,,2,0,,2017-05-01 15:27:51,2017-05-01 15:27:57,02010054,0,3,,,,,,-1.00,,,2,20170501152751000201005431_7,20170501152751000201005432_7,,,,1,0,1,90,0,0,1,,Uf,,,
粤B|0c7314121708437d0a241dc56e1c390d,,0,0,,2017-05-01 15:27:51,2017-05-01 15:27:58,02010052,0,1,,,,,,-1.00,,,2,20170501152751000201005211_7,20170501152751000201005212_7,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|5b84510d2cd7393dbe67fd29bcc8ff85,,0,0,,2017-05-01 15:27:53,2017-05-01 15:27:58,02010052,0,1,,,,,,-1.00,,,2,20170501152753000201005211_7,20170501152753000201005212_7,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|b8c72fbe2246fe823a7efc6518df35b6,,0,0,,2017-05-01 15:23:40,2017-05-01 15:27:58,20602105,0,3,,,,,,-1.00,,,2,20170501152340832060210531_7,20170501152340832060210532_7,,,,1,0,0,82,0,0,1,,Uf,,,
粤B|e801e595f047c2f889ebfb94345cef99,,0,0,,2017-05-01 15:27:52,2017-05-01 15:27:58,30606709,0,4,,,,,,-1.00,,,2,20170501152752233060670941_7,20170501152752233060670942_7,,,,1,0,0,100,0,0,1,,Uf,,,
粤S|7828a230d235eece77a2f24d61ad6bf9,,0,0,,2017-05-01 15:27:47,2017-05-01 15:27:58,20501803,0,2,,,,,,0.00,,,2,20170501152747002050180321_7,20170501152748002050180322_7,,,,1,0,1,71,0,0,1,,Uf,,,
粤B|b7d9aff3ce7ff23f1a61c90324a583ba,,0,0,,2017-05-01 15:27:50,2017-05-01 15:27:58,20501803,0,3,,,,,,0.00,,,2,20170501152750002050180331_7,20170501152750002050180332_7,,,,1,0,1,93,0,0,1,,Uf,,,
粤B|01f66760074037ff35309fe4ca04574c,,0,0,,2017-05-01 14:46:35,2017-05-01 15:27:58,02010039,0,3,,,,,,80.00,,,2,20170501144635000201003931_7,20170501144635000201003932_7,,,,1,0,1,94,1,0,1,,Uf,,,
粤Z|6d45aecd275393a7fb19e24e1d45eaca,,1,0,,2017-05-01 15:27:52,2017-05-01 15:27:58,02010129,0,3,,,,,,61.00,,,2,20170501152752860201012931_7,20170501152753020201012932_7,,,,1,0,1,91,0,0,1,,Uf,,,
粤B|9ad3352bd925b0462bd3c6197d0a1f06,,0,0,,2017-05-01 15:27:52,2017-05-01 15:27:58,31007001,0,1,,,,,,-1.00,,,2,20170501152752003100700111_7,20170501152752003100700112_7,,,,1,0,1,98,0,0,1,,Uf,,,
粤S|7d204a75618ecd4883e4437ab75b1ef0,,0,0,,2017-05-01 15:27:48,2017-05-01 15:27:58,20501804,0,2,,,,,,100.00,,,2,20170501152748002050180421_7,20170501152748002050180422_7,,,,1,0,1,89,0,0,1,,Uf,,,
粤A|6a4a94c194c4c80d565edfac2144db26,,0,0,,2017-05-01 15:27:55,2017-05-01 15:27:58,02010037,0,1,,,,,,-1.00,,,2,20170501152755000201003711_7,20170501152755000201003712_7,,,,1,0,1,98,0,0,1,,Uf,,,
粤S|5319d3bca58b8214ba7f8d88b57ba895,,0,0,,2017-05-01 15:27:50,2017-05-01 15:27:58,20501802,0,2,,,,,,83.00,,,2,20170501152750002050180221_7,20170501152750002050180222_7,,,,1,0,1,75,0,0,1,,Uf,,,
粤B|0fffb90dbd86f553d9397a6766d15017,,0,0,,2017-05-01 15:27:53,2017-05-01 15:27:58,20400802,0,4,,,,,,-1.00,,,2,20170501152753892040080241_7,20170501152753892040080242_7,,,,1,0,1,98,0,0,1,,Uf,,,
