监测点id,方向,卡口经度,卡口纬度,2017-05-05 00:00:00-2017-05-05 00:30:00,2017-05-05 00:30:00-2017-05-05 01:00:00,2017-05-05 01:00:00-2017-05-05 01:30:00,2017-05-05 01:30:00-2017-05-05 02:00:00,2017-05-05 02:00:00-2017-05-05 02:30:00,2017-05-05 02:30:00-2017-05-05 03:00:00,2017-05-05 03:00:00-2017-05-05 03:30:00,2017-05-05 03:30:00-2017-05-05 04:00:00,2017-05-05 04:00:00-2017-05-05 04:30:00,2017-05-05 04:30:00-2017-05-05 05:00:00,2017-05-05 05:00:00-2017-05-05 05:30:00,2017-05-05 05:30:00-2017-05-05 06:00:00,2017-05-05 06:00:00-2017-05-05 06:30:00,2017-05-05 06:30:00-2017-05-05 07:00:00,2017-05-05 07:00:00-2017-05-05 07:30:00,2017-05-05 07:30:00-2017-05-05 08:00:00,2017-05-05 08:00:00-2017-05-05 08:30:00,2017-05-05 10:30:00-2017-05-05 11:00:00,2017-05-05 11:00:00-2017-05-05 11:30:00,2017-05-05 12:00:00-2017-05-05 12:30:00,2017-05-05 12:30:00-2017-05-05 13:00:00,2017-05-05 14:00:00-2017-05-05 14:30:00,2017-05-05 15:00:00-2017-05-05 15:30:00,2017-05-05 15:30:00-2017-05-05 16:00:00,2017-05-05 16:30:00-2017-05-05 17:00:00,2017-05-05 17:30:00-2017-05-05 18:00:00,2017-05-05 18:00:00-2017-05-05 18:30:00,2017-05-05 18:30:00-2017-05-05 19:00:00,2017-05-05 19:00:00-2017-05-05 19:30:00,2017-05-05 19:30:00-2017-05-05 20:00:00,2017-05-05 20:00:00-2017-05-05 20:30:00,2017-05-05 20:30:00-2017-05-05 21:00:00,2017-05-05 21:00:00-2017-05-05 21:30:00,2017-05-05 21:30:00-2017-05-05 22:00:00,2017-05-05 22:00:00-2017-05-05 22:30:00,2017-05-05 22:30:00-2017-05-05 23:00:00,2017-05-05 23:00:00-2017-05-05 23:30:00,2017-05-05 23:30:00-2017-05-06 00:00:00
10100605,东往西,114.078106,22.543231,593.0,530.0,439.0,323.0,216.0,231.0,190.0,185.0,125.0,100.0,98.0,106.0,127.0,236.0,563.0,1251.0,1440.0,1123.0,894.0,912.0,894.0,940.0,1357.0,1334.0,1306.0,1256.0,1456.0,1660.0,1749.0,1802.0,1876.0,1764.0,1662.0,958.0,0.0,0.0,0.0,0.0
2010104,南行,114.07932,22.54341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10207102,北往南,114.149469,22.557431,36.0,25.0,33.0,23.0,31.0,19.0,19.0,11.0,15.0,28.0,28.0,25.0,30.0,42.0,96.0,106.0,117.0,92.0,90.0,78.0,66.0,117.0,110.0,121.0,127.0,150.0,155.0,142.0,118.0,89.0,100.0,105.0,110.0,106.0,92.0,74.0,63.0,51.0
10200903,西往东,114.144678,22.555328,796.0,724.0,592.0,493.0,419.0,408.0,326.0,288.0,315.0,283.0,318.0,370.0,566.0,1071.0,1726.0,2052.0,2401.0,4034.0,1945.0,2071.0,2093.0,1798.0,2477.0,2388.0,1803.0,1864.0,2387.0,2925.0,3292.0,3211.0,3323.0,2262.0,2387.0,1375.0,0.0,0.0,0.0,0.0
10200613,东往西,114.103114,22.544197,425.0,387.0,348.0,287.0,210.0,229.0,177.0,120.0,109.0,118.0,101.0,115.0,144.0,206.0,532.0,967.0,1254.0,857.0,864.0,760.0,705.0,968.0,1053.0,988.0,938.0,976.0,922.0,830.0,797.0,774.0,781.0,806.0,826.0,479.0,0.0,0.0,0.0,0.0
2010385,北行,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10207101,南往北,114.149469,22.557431,69.0,50.0,40.0,39.0,44.0,26.0,26.0,31.0,23.0,30.0,33.0,38.0,84.0,139.0,294.0,350.0,370.0,162.0,171.0,164.0,151.0,228.0,233.0,252.0,244.0,253.0,257.0,238.0,259.0,227.0,192.0,195.0,198.0,205.0,186.0,140.0,114.0,93.0
20204001,南往北,114.113056,22.584722,1227.0,1123.0,943.0,871.0,827.0,755.0,712.0,613.0,571.0,521.0,523.0,610.0,632.0,928.0,1813.0,1856.0,2039.0,1764.0,1410.0,1839.0,1660.0,1938.0,2172.0,1297.0,323.0,267.0,290.0,241.0,209.0,143.0,483.0,429.0,428.0,441.0,455.0,419.0,349.0,295.0
20200905,西往东,114.178889,22.559106,500.0,198.0,139.0,135.0,104.0,106.0,93.0,62.0,75.0,58.0,72.0,117.0,157.0,284.0,540.0,800.0,691.0,559.0,598.0,537.0,490.0,577.0,573.0,641.0,721.0,747.0,764.0,867.0,831.0,665.0,682.0,630.0,659.0,661.0,645.0,576.0,471.0,374.0
10101003,东往西,114.101908,22.558444,357.0,263.0,250.0,212.0,155.0,162.0,138.0,118.0,141.0,109.0,108.0,141.0,193.0,363.0,1023.0,1068.0,1132.0,1031.0,960.0,885.0,746.0,1178.0,1107.0,979.0,922.0,998.0,993.0,956.0,834.0,825.0,718.0,752.0,725.0,783.0,743.0,598.0,621.0,491.0
10200103,东往西,114.102906,22.572336,3261.0,3334.0,3229.0,3080.0,3220.0,3111.0,3156.0,3165.0,3055.0,3329.0,3501.0,3667.0,3880.0,4278.0,4991.0,5174.0,5430.0,4679.0,4661.0,4014.0,2764.0,3553.0,3557.0,3588.0,3592.0,3546.0,3474.0,2906.0,2667.0,2637.0,2608.0,2477.0,2379.0,2410.0,2205.0,2010.0,1750.0,1576.0
20602101,南往北,114.0979,22.588994,446.0,355.0,260.0,232.0,175.0,171.0,146.0,137.0,120.0,102.0,123.0,105.0,178.0,295.0,547.0,1043.0,1276.0,2316.0,1317.0,1053.0,1089.0,1296.0,1560.0,1618.0,1919.0,1900.0,1864.0,1788.0,1653.0,1687.0,1485.0,1472.0,1252.0,1250.0,1163.0,960.0,788.0,610.0
2010018,南行,114.116667,22.550556,428.0,366.0,349.0,323.0,255.0,232.0,251.0,217.0,214.0,209.0,159.0,194.0,393.0,470.0,725.0,868.0,938.0,257.0,354.0,1523.0,695.0,817.0,210.0,662.0,2071.0,693.0,652.0,589.0,527.0,597.0,619.0,680.0,558.0,549.0,600.0,623.0,640.0,615.0
10200904,东往西,114.144992,22.555733,196.0,406.0,165.0,276.0,143.0,221.0,178.0,146.0,200.0,230.0,175.0,308.0,484.0,162.0,123.0,1107.0,819.0,1929.0,91.0,468.0,73.0,394.0,569.0,773.0,1155.0,245.0,866.0,173.0,853.0,1493.0,379.0,903.0,509.0,447.0,0.0,0.0,0.0,0.0
10203801,北往南,114.132908,22.546103,460.0,400.0,340.0,314.0,257.0,219.0,187.0,201.0,210.0,217.0,261.0,332.0,661.0,1267.0,2158.0,1969.0,1670.0,1831.0,1845.0,1542.0,1532.0,2057.0,1977.0,1865.0,1974.0,1939.0,1941.0,1798.0,1565.0,1452.0,1399.0,1306.0,1294.0,1181.0,1163.0,946.0,863.0,750.0
2010017,北行,114.116389,22.548333,520.0,489.0,429.0,352.0,364.0,341.0,266.0,293.0,257.0,256.0,289.0,277.0,388.0,455.0,441.0,437.0,445.0,492.0,523.0,548.0,519.0,579.0,640.0,634.0,672.0,586.0,623.0,592.0,497.0,614.0,643.0,651.0,689.0,637.0,660.0,643.0,662.0,596.0
2010373,南行,114.110582,22.593871,13.0,7.0,4.0,7.0,5.0,3.0,1.0,1.0,1.0,2.0,0.0,3.0,11.0,15.0,26.0,80.0,170.0,73.0,39.0,32.0,41.0,52.0,55.0,65.0,64.0,97.0,110.0,108.0,76.0,45.0,41.0,36.0,35.0,38.0,22.0,27.0,20.0,18.0
2010374,南行,114.140861,22.580286,90.0,66.0,56.0,44.0,51.0,47.0,48.0,29.0,23.0,43.0,46.0,105.0,250.0,424.0,602.0,617.0,390.0,488.0,357.0,211.0,198.0,293.0,310.0,331.0,274.0,387.0,317.0,227.0,176.0,178.0,160.0,197.0,177.0,178.0,160.0,154.0,137.0,117.0
10200901,东往西,114.157458,22.561192,432.0,374.0,315.0,270.0,220.0,186.0,170.0,177.0,163.0,180.0,170.0,259.0,440.0,1191.0,2099.0,2277.0,2257.0,1592.0,1672.0,1400.0,1434.0,1838.0,2056.0,2095.0,2073.0,2086.0,2003.0,1861.0,1680.0,1714.0,1504.0,1453.0,1460.0,790.0,0.0,0.0,0.0,0.0
10203802,北往南,114.139472,22.555769,512.0,398.0,351.0,330.0,282.0,246.0,229.0,218.0,231.0,229.0,302.0,365.0,644.0,1179.0,1699.0,2008.0,1944.0,1890.0,1927.0,1493.0,1484.0,1936.0,1966.0,1935.0,1917.0,1827.0,1775.0,1643.0,1382.0,1358.0,1543.0,1552.0,1478.0,1330.0,1334.0,1091.0,966.0,836.0
20200906,东往西,114.157458,22.561192,132.0,115.0,110.0,106.0,81.0,81.0,59.0,49.0,53.0,62.0,67.0,59.0,112.0,267.0,1096.0,1280.0,1258.0,384.0,379.0,360.0,357.0,516.0,502.0,463.0,1116.0,1084.0,1108.0,1151.0,755.0,688.0,389.0,352.0,376.0,350.0,330.0,319.0,269.0,216.0
20602201,南往北,114.104972,22.589592,239.0,191.0,162.0,117.0,110.0,108.0,78.0,76.0,87.0,81.0,66.0,63.0,114.0,128.0,254.0,324.0,295.0,1052.0,484.0,463.0,429.0,443.0,482.0,553.0,602.0,665.0,730.0,690.0,726.0,625.0,608.0,563.0,504.0,280.0,0.0,0.0,0.0,0.0
10200402,西往东,114.099317,22.538272,7710.0,7472.0,966.0,914.0,777.0,651.0,599.0,524.0,534.0,478.0,501.0,537.0,648.0,1045.0,1736.0,2775.0,3333.0,2703.0,2722.0,2474.0,2410.0,3036.0,3052.0,2602.0,2989.0,2940.0,3005.0,3028.0,2697.0,2547.0,2700.0,2712.0,2735.0,2791.0,2668.0,2403.0,2056.0,1882.0
20204101,北行,114.140861,22.580286,101.0,106.0,104.0,74.0,71.0,64.0,71.0,62.0,92.0,103.0,122.0,150.0,75.0,94.0,181.0,169.0,164.0,214.0,211.0,222.0,199.0,209.0,234.0,242.0,330.0,329.0,271.0,293.0,244.0,253.0,240.0,253.0,259.0,265.0,273.0,291.0,232.0,165.0
10200614,西往东,114.103114,22.544197,446.0,422.0,343.0,325.0,271.0,256.0,218.0,181.0,164.0,133.0,125.0,112.0,121.0,172.0,262.0,596.0,927.0,1959.0,995.0,790.0,671.0,905.0,1023.0,1000.0,888.0,1115.0,1006.0,967.0,927.0,941.0,819.0,928.0,910.0,532.0,0.0,0.0,0.0,0.0
10200104,西往东,114.094361,22.568592,1215.0,1137.0,1137.0,1179.0,1148.0,1135.0,1134.0,1091.0,451.0,451.0,481.0,525.0,764.0,1520.0,2506.0,3248.0,3458.0,3189.0,3617.0,3191.0,3043.0,3575.0,3757.0,3619.0,4071.0,3800.0,4012.0,3631.0,3260.0,3313.0,3201.0,3097.0,3183.0,3130.0,3044.0,2816.0,2413.0,1951.0
2010376,北行,114.110582,22.593871,11.0,5.0,7.0,1.0,3.0,3.0,2.0,5.0,2.0,0.0,4.0,10.0,7.0,14.0,20.0,28.0,47.0,57.0,36.0,12.0,23.0,41.0,24.0,20.0,34.0,21.0,19.0,22.0,29.0,20.0,19.0,25.0,16.0,22.0,12.0,9.0,10.0,8.0
10200102,西往东,114.109747,22.576233,1204.0,935.0,763.0,652.0,547.0,460.0,505.0,404.0,434.0,425.0,478.0,598.0,789.0,1528.0,2416.0,2569.0,2694.0,2913.0,3059.0,2754.0,2526.0,3017.0,3214.0,3245.0,3052.0,3354.0,3507.0,3064.0,2909.0,2705.0,3049.0,3031.0,2900.0,2815.0,2824.0,2402.0,2195.0,1782.0
2010384,南行,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010383,南行,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010045,南行,113.904753,22.524808,308.0,312.0,258.0,283.0,268.0,249.0,211.0,226.0,236.0,214.0,239.0,242.0,413.0,585.0,846.0,972.0,968.0,838.0,785.0,771.0,738.0,1022.0,970.0,927.0,764.0,628.0,717.0,691.0,679.0,633.0,643.0,653.0,622.0,657.0,685.0,559.0,538.0,496.0
2010056,北行,113.927669,22.505644,109.0,94.0,91.0,60.0,50.0,39.0,38.0,32.0,35.0,33.0,29.0,54.0,89.0,220.0,433.0,578.0,532.0,514.0,472.0,370.0,324.0,493.0,483.0,521.0,487.0,446.0,454.0,412.0,404.0,347.0,368.0,378.0,391.0,320.0,273.0,240.0,219.0,193.0
20301814,南往北,113.952236,22.563978,287.0,230.0,137.0,125.0,100.0,86.0,85.0,87.0,111.0,175.0,222.0,293.0,406.0,474.0,651.0,1053.0,1487.0,924.0,797.0,1780.0,1305.0,1000.0,935.0,916.0,1138.0,1717.0,1681.0,1601.0,1700.0,1353.0,1478.0,1316.0,1623.0,1544.0,1703.0,2035.0,1434.0,411.0
2010046,北行,113.904753,22.524808,1326.0,1404.0,1310.0,1215.0,1169.0,1154.0,1213.0,1253.0,618.0,1203.0,1114.0,1133.0,1051.0,999.0,985.0,980.0,1014.0,1017.0,1098.0,969.0,612.0,613.0,612.0,675.0,661.0,708.0,634.0,602.0,677.0,729.0,710.0,538.0,636.0,582.0,519.0,447.0,492.0,380.0
10300502,西往东,113.929247,22.525028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10300212,西往东,113.983494,22.558397,750.0,606.0,650.0,663.0,544.0,579.0,538.0,458.0,557.0,546.0,532.0,732.0,955.0,1076.0,2031.0,2060.0,1974.0,2234.0,2324.0,2033.0,2672.0,2993.0,3135.0,3156.0,3095.0,3069.0,2693.0,2606.0,2348.0,2433.0,2404.0,2410.0,2401.0,2434.0,2195.0,1896.0,1585.0,1462.0
2010382,东往西,0.0,0.0,0.0,0.0,126.0,94.0,82.0,73.0,58.0,60.0,52.0,49.0,93.0,138.0,233.0,725.0,1317.0,801.0,741.0,1031.0,1010.0,788.0,767.0,1004.0,1249.0,3978.0,4180.0,4064.0,3938.0,3853.0,4017.0,3763.0,3865.0,3670.0,3745.0,2158.0,0.0,0.0,0.0,0.0
10300504,西往东,113.994233,22.527728,880.0,694.0,539.0,469.0,418.0,336.0,252.0,242.0,246.0,158.0,170.0,295.0,484.0,856.0,2124.0,3861.0,3978.0,4876.0,2338.0,2259.0,2341.0,2539.0,3420.0,3308.0,3297.0,3640.0,3617.0,3544.0,3038.0,2707.0,2589.0,2432.0,2509.0,1488.0,0.0,0.0,0.0,0.0
2010054,北行,113.897614,22.551331,821.0,632.0,475.0,331.0,273.0,240.0,214.0,167.0,139.0,133.0,150.0,161.0,244.0,478.0,1025.0,1259.0,1504.0,1575.0,1372.0,2617.0,1540.0,1694.0,1629.0,1602.0,2139.0,2922.0,2333.0,2248.0,2212.0,2121.0,2141.0,2004.0,2051.0,2002.0,1814.0,1785.0,1479.0,1264.0
10300506,西往东,113.960837,22.522978,616.0,450.0,361.0,326.0,282.0,204.0,164.0,174.0,177.0,119.0,133.0,222.0,350.0,708.0,1849.0,2685.0,2789.0,3487.0,1863.0,1929.0,1936.0,1533.0,1933.0,1935.0,1791.0,2247.0,2476.0,3255.0,3695.0,3731.0,2450.0,1886.0,1967.0,1122.0,0.0,0.0,0.0,0.0
20104401,东往西,113.995833,22.589167,659.0,552.0,476.0,376.0,362.0,304.0,275.0,256.0,268.0,286.0,332.0,473.0,841.0,1720.0,2433.0,2070.0,2000.0,1884.0,1348.0,1811.0,1756.0,1634.0,1753.0,1563.0,1595.0,1747.0,1751.0,2144.0,2170.0,1884.0,2015.0,1950.0,1878.0,1601.0,1496.0,1473.0,1210.0,1057.0
2010130,西往东,113.948233,22.527138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10301102,北往南,113.924444,22.530019,554.0,458.0,280.0,274.0,231.0,193.0,160.0,153.0,144.0,121.0,179.0,233.0,383.0,780.0,538.0,406.0,537.0,311.0,376.0,483.0,464.0,242.0,352.0,403.0,328.0,375.0,505.0,743.0,923.0,881.0,796.0,891.0,801.0,396.0,0.0,0.0,0.0,0.0
10300503,东往西,113.994233,22.527728,804.0,694.0,530.0,398.0,349.0,320.0,268.0,235.0,187.0,170.0,198.0,206.0,310.0,646.0,1456.0,2812.0,3671.0,2577.0,2479.0,2251.0,1865.0,2994.0,2908.0,2987.0,3195.0,3564.0,3476.0,3188.0,2854.0,2444.0,2203.0,2240.0,2164.0,2096.0,1977.0,1736.0,1462.0,1200.0
10300601,东往西,113.930419,22.542983,361.0,287.0,210.0,153.0,137.0,108.0,93.0,69.0,66.0,70.0,73.0,66.0,119.0,187.0,383.0,786.0,964.0,1871.0,982.0,899.0,756.0,1075.0,997.0,1045.0,1301.0,1369.0,1350.0,1270.0,1221.0,1282.0,1068.0,1026.0,954.0,546.0,0.0,0.0,0.0,0.0
2010009,西行,113.9525,22.523611,174.0,174.0,109.0,89.0,82.0,67.0,63.0,40.0,34.0,54.0,47.0,65.0,99.0,245.0,429.0,759.0,949.0,776.0,726.0,751.0,588.0,820.0,801.0,791.0,868.0,877.0,845.0,793.0,684.0,655.0,630.0,608.0,591.0,574.0,524.0,523.0,393.0,303.0
20104402,西往东,113.995833,22.589167,581.0,487.0,359.0,327.0,285.0,218.0,235.0,187.0,197.0,225.0,274.0,393.0,592.0,932.0,1502.0,1740.0,2099.0,1699.0,1179.0,1597.0,1574.0,1459.0,1969.0,1499.0,1643.0,1744.0,2008.0,2366.0,2419.0,2207.0,2069.0,1969.0,1956.0,2053.0,1754.0,1461.0,1160.0,1075.0
2010008,西行,113.960836,22.522978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010381,西往东,0.0,0.0,0.0,0.0,123.0,124.0,87.0,45.0,30.0,23.0,19.0,34.0,20.0,53.0,37.0,312.0,855.0,872.0,655.0,786.0,569.0,807.0,777.0,353.0,742.0,1467.0,3751.0,4238.0,4082.0,3477.0,3559.0,3360.0,3427.0,3455.0,3472.0,1906.0,0.0,0.0,0.0,0.0
20301815,北往南,113.942019,22.565039,638.0,515.0,376.0,391.0,256.0,207.0,185.0,189.0,196.0,176.0,109.0,127.0,311.0,526.0,815.0,1623.0,2070.0,79.0,77.0,1998.0,1404.0,97.0,0.0,7.0,200.0,1112.0,1426.0,1028.0,1280.0,2146.0,3481.0,4271.0,1036.0,971.0,943.0,806.0,672.0,703.0
10300607,东往西,113.957828,22.543667,379.0,362.0,301.0,216.0,167.0,131.0,92.0,79.0,80.0,68.0,57.0,82.0,137.0,253.0,613.0,1150.0,806.0,1762.0,888.0,675.0,582.0,958.0,723.0,916.0,1081.0,1088.0,679.0,647.0,662.0,923.0,733.0,872.0,724.0,643.0,583.0,422.0,1115.0,528.0
2010051,西行,113.97985,22.561631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10301101,南往北,113.924444,22.530019,518.0,431.0,324.0,270.0,234.0,196.0,158.0,121.0,150.0,154.0,151.0,212.0,241.0,613.0,603.0,483.0,547.0,318.0,339.0,373.0,401.0,278.0,345.0,336.0,407.0,444.0,509.0,660.0,779.0,733.0,695.0,849.0,839.0,515.0,0.0,0.0,0.0,0.0
10300201,东往西,113.960719,22.556511,1725.0,1663.0,767.0,684.0,603.0,516.0,514.0,453.0,439.0,481.0,565.0,712.0,1054.0,1906.0,3561.0,3792.0,4174.0,1146.0,886.0,5614.0,4251.0,877.0,981.0,895.0,1048.0,3938.0,5086.0,3889.0,3549.0,3762.0,3145.0,3274.0,3899.0,3356.0,3159.0,2864.0,2573.0,2356.0
2010052,东行,113.980194,22.561253,222.0,171.0,135.0,116.0,90.0,66.0,60.0,60.0,47.0,50.0,84.0,74.0,165.0,378.0,951.0,1371.0,1471.0,760.0,712.0,550.0,602.0,769.0,897.0,867.0,810.0,828.0,815.0,665.0,607.0,628.0,585.0,585.0,601.0,549.0,512.0,444.0,386.0,373.0
10300602,西往东,113.930419,22.542983,3497.0,3395.0,288.0,232.0,182.0,159.0,143.0,86.0,98.0,122.0,158.0,204.0,338.0,610.0,1232.0,1974.0,2112.0,1316.0,1204.0,980.0,970.0,1413.0,1354.0,1353.0,1390.0,1301.0,1168.0,1050.0,1072.0,955.0,1063.0,986.0,981.0,972.0,920.0,813.0,718.0,643.0
10300207,东往西,113.960719,22.556511,1202.0,1032.0,812.0,685.0,629.0,515.0,471.0,438.0,392.0,410.0,483.0,568.0,739.0,1370.0,2083.0,2267.0,2429.0,910.0,685.0,4983.0,3672.0,1040.0,771.0,667.0,1172.0,3497.0,5247.0,4022.0,4314.0,5220.0,5128.0,5156.0,5024.0,4993.0,4259.0,4386.0,4084.0,4000.0
10300501,东往西,113.928855,22.524808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10300213,东往西,113.983494,22.558397,787.0,581.0,562.0,563.0,436.0,485.0,495.0,383.0,477.0,480.0,470.0,614.0,682.0,861.0,1704.0,1866.0,1722.0,1692.0,1653.0,1658.0,2416.0,3011.0,2974.0,3179.0,2753.0,2387.0,2404.0,2331.0,2372.0,2218.0,1859.0,1844.0,2216.0,1856.0,1945.0,1754.0,1583.0,1412.0
2010049,东行,113.931592,22.571494,67.0,51.0,48.0,41.0,45.0,32.0,20.0,13.0,19.0,19.0,19.0,36.0,61.0,117.0,264.0,407.0,443.0,107.0,82.0,256.0,204.0,103.0,115.0,174.0,192.0,412.0,558.0,410.0,377.0,361.0,317.0,328.0,289.0,283.0,237.0,192.0,146.0,114.0
10306101,南往北,113.904975,22.547833,3677.0,3601.0,3541.0,3580.0,3570.0,3546.0,831.0,287.0,328.0,351.0,414.0,521.0,699.0,998.0,1990.0,2672.0,2461.0,1664.0,1609.0,1481.0,1423.0,1799.0,1684.0,1729.0,1702.0,1726.0,1788.0,1505.0,1390.0,1398.0,1307.0,1133.0,1280.0,1233.0,1051.0,887.0,788.0,706.0
2010055,南行,113.927669,22.505644,142.0,122.0,105.0,74.0,73.0,51.0,34.0,32.0,39.0,36.0,36.0,36.0,48.0,125.0,248.0,444.0,420.0,455.0,455.0,361.0,322.0,489.0,561.0,540.0,600.0,570.0,578.0,590.0,521.0,564.0,533.0,517.0,457.0,453.0,391.0,357.0,274.0,227.0
2010050,西行,113.931592,22.571494,134.0,105.0,84.0,77.0,69.0,46.0,51.0,53.0,43.0,48.0,78.0,78.0,121.0,204.0,471.0,688.0,680.0,553.0,589.0,385.0,401.0,626.0,663.0,660.0,660.0,753.0,569.0,473.0,424.0,420.0,393.0,350.0,335.0,300.0,277.0,257.0,218.0,199.0
10300202,西往东,113.957739,22.556367,3176.0,2822.0,2894.0,3136.0,2954.0,2898.0,3039.0,2939.0,2795.0,2933.0,3142.0,3589.0,4055.0,4281.0,4947.0,5225.0,5178.0,5064.0,5157.0,5020.0,5020.0,4822.0,4443.0,4740.0,4503.0,4913.0,5016.0,5284.0,4728.0,4905.0,4688.0,4557.0,4674.0,4360.0,4356.0,3431.0,2139.0,1891.0
2010402,东行,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010047,南行,113.918417,22.505892,219.0,187.0,141.0,133.0,82.0,104.0,71.0,57.0,60.0,50.0,102.0,114.0,169.0,308.0,620.0,891.0,791.0,727.0,737.0,589.0,590.0,753.0,849.0,753.0,787.0,692.0,725.0,725.0,665.0,706.0,662.0,632.0,605.0,575.0,505.0,484.0,370.0,354.0
2010048,北行,113.918417,22.505892,264.0,177.0,157.0,109.0,95.0,98.0,82.0,43.0,66.0,62.0,59.0,105.0,168.0,341.0,618.0,765.0,760.0,680.0,665.0,571.0,580.0,729.0,729.0,668.0,694.0,695.0,672.0,606.0,598.0,637.0,608.0,661.0,647.0,625.0,606.0,544.0,420.0,354.0
10300505,东往西,113.960836,22.522978,786.0,656.0,503.0,401.0,346.0,306.0,275.0,214.0,159.0,154.0,166.0,171.0,286.0,636.0,1339.0,2499.0,3570.0,2518.0,2316.0,2191.0,1826.0,2763.0,2826.0,2896.0,3160.0,3389.0,3416.0,3159.0,2595.0,2220.0,2072.0,2131.0,2181.0,2140.0,1984.0,1766.0,1528.0,1240.0
2010404,西行,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010072,东行,114.319455,22.601795,99.0,108.0,91.0,60.0,59.0,54.0,44.0,58.0,33.0,45.0,44.0,70.0,123.0,208.0,460.0,640.0,718.0,816.0,704.0,592.0,533.0,769.0,703.0,727.0,764.0,796.0,757.0,627.0,623.0,577.0,574.0,534.0,545.0,518.0,479.0,376.0,319.0,215.0
2010070,西行,114.1642,22.3521,35.0,26.0,24.0,11.0,8.0,9.0,7.0,14.0,4.0,3.0,3.0,7.0,18.0,18.0,56.0,48.0,51.0,85.0,98.0,90.0,85.0,85.0,108.0,123.0,137.0,191.0,140.0,112.0,104.0,105.0,73.0,66.0,74.0,72.0,72.0,90.0,72.0,72.0
2010408,东行,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010403,东行,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010074,西行,114.178889,22.559106,101.0,74.0,74.0,55.0,40.0,51.0,26.0,19.0,16.0,16.0,18.0,45.0,104.0,307.0,530.0,529.0,459.0,346.0,323.0,310.0,292.0,391.0,509.0,650.0,459.0,342.0,309.0,238.0,199.0,184.0,250.0,242.0,245.0,197.0,195.0,147.0,122.0,103.0
20400803,西往东,114.272933,22.591336,145.0,157.0,118.0,90.0,81.0,78.0,61.0,73.0,56.0,61.0,61.0,101.0,201.0,399.0,833.0,871.0,1070.0,1131.0,1016.0,851.0,741.0,1056.0,1038.0,1021.0,1188.0,1158.0,1127.0,934.0,871.0,812.0,781.0,783.0,787.0,702.0,702.0,540.0,470.0,314.0
20400802,西往东,114.22895,22.567286,164.0,165.0,115.0,102.0,86.0,80.0,48.0,53.0,42.0,53.0,50.0,72.0,139.0,299.0,556.0,860.0,1191.0,1077.0,884.0,637.0,665.0,935.0,884.0,901.0,1702.0,996.0,963.0,923.0,891.0,796.0,765.0,745.0,729.0,689.0,687.0,585.0,493.0,305.0
2010409,西行,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20400804,东往西,114.272933,22.591336,152.0,126.0,96.0,87.0,93.0,86.0,53.0,59.0,62.0,63.0,60.0,80.0,190.0,341.0,765.0,592.0,660.0,727.0,814.0,711.0,792.0,1051.0,1085.0,1365.0,1655.0,1601.0,1569.0,1121.0,912.0,870.0,832.0,711.0,762.0,627.0,539.0,443.0,388.0,357.0
10403701,西行,114.219667,22.557289,6.0,2.0,3.0,1.0,0.0,22.0,30.0,25.0,19.0,18.0,19.0,26.0,46.0,148.0,233.0,240.0,230.0,261.0,255.0,221.0,231.0,274.0,267.0,258.0,322.0,329.0,316.0,259.0,247.0,220.0,243.0,227.0,220.0,185.0,173.0,161.0,117.0,107.0
2010073,西行,114.319482,22.607537,113.0,83.0,72.0,59.0,72.0,52.0,52.0,36.0,62.0,49.0,49.0,69.0,135.0,229.0,344.0,377.0,456.0,459.0,414.0,1219.0,654.0,709.0,544.0,627.0,907.0,2142.0,1136.0,934.0,833.0,753.0,589.0,532.0,564.0,425.0,367.0,284.0,245.0,208.0
20400806,西往东,114.295569,22.600992,153.0,159.0,123.0,94.0,89.0,81.0,58.0,74.0,53.0,60.0,66.0,97.0,171.0,324.0,743.0,827.0,1011.0,1069.0,963.0,793.0,741.0,1044.0,983.0,991.0,1115.0,1078.0,1015.0,834.0,868.0,812.0,798.0,747.0,769.0,722.0,714.0,527.0,464.0,314.0
2010410,北行,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010407,西行,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
